account_id,symbol,side,qty,timestamp
53167,NFLX,sell,685,2023-09-05 13:08:06
97490,TSLA,buy,800,2023-09-05 13:08:06
90624,TSLA,buy,43,2023-09-05 13:08:09
66661,TSLA,sell,352,2023-09-05 13:08:09
52357,AMZN,buy,885,2023-09-05 13:08:10
89528,AAPL,sell,277,2023-09-05 13:08:12
45925,NFLX,buy,262,2023-09-05 13:08:12
58374,AAPL,sell,902,2023-09-05 13:08:29
14034,TSLA,sell,899,2023-09-05 13:08:29
56976,GOOG,buy,176,2023-09-05 13:08:31
89718,NVDA,buy,254,2023-09-05 13:08:34
52357,MSFT,buy,17,2023-09-05 13:08:35
82061,MSFT,sell,744,2023-09-05 13:08:43
13031,ADBE,buy,305,2023-09-05 13:08:55
53167,ADBE,sell,150,2023-09-05 13:08:56
61632,NVDA,sell,839,2023-09-05 13:08:57
61632,FB,buy,236,2023-09-05 13:09:00
37936,MSFT,buy,569,2023-09-05 13:09:06
68490,PYPL,sell,855,2023-09-05 13:09:07
44357,AMZN,sell,284,2023-09-05 13:09:08
52357,NVDA,buy,805,2023-09-05 13:09:09
54002,NFLX,buy,622,2023-09-05 13:09:11
48905,MSFT,sell,510,2023-09-05 13:09:12
63132,TSLA,buy,552,2023-09-05 13:09:13
56208,NVDA,sell,50,2023-09-05 13:09:14
81353,AMZN,buy,36,2023-09-05 13:09:16
99604,FB,sell,96,2023-09-05 13:09:17
58374,GOOG,buy,8,2023-09-05 13:09:21
19701,MSFT,buy,378,2023-09-05 13:09:27
49082,ADBE,sell,899,2023-09-05 13:09:31
29996,AMZN,buy,735,2023-09-05 13:09:33
92692,MSFT,buy,249,2023-09-05 13:09:37
61632,MSFT,sell,870,2023-09-05 13:09:39
29996,MSFT,buy,861,2023-09-05 13:09:43
95209,FB,sell,251,2023-09-05 13:09:44
44644,NFLX,sell,860,2023-09-05 13:09:47
42107,MSFT,sell,178,2023-09-05 13:09:48
29241,NVDA,buy,287,2023-09-05 13:09:56
53770,ADBE,buy,659,2023-09-05 13:09:56
17332,FB,buy,752,2023-09-05 13:10:00
72332,AAPL,sell,10,2023-09-05 13:10:01
89325,PYPL,buy,958,2023-09-05 13:10:03
18089,PYPL,sell,657,2023-09-05 13:10:03
41828,NFLX,buy,148,2023-09-05 13:10:04
17624,AMZN,sell,83,2023-09-05 13:10:04
64944,PYPL,buy,589,2023-09-05 13:10:04
87639,GOOG,sell,742,2023-09-05 13:10:05
67954,PYPL,buy,633,2023-09-05 13:10:05
62769,MSFT,buy,92,2023-09-05 13:10:09
16119,GOOG,sell,830,2023-09-05 13:10:14
28192,NFLX,buy,632,2023-09-05 13:10:18
96897,TSLA,buy,354,2023-09-05 13:10:18
29611,TSLA,buy,734,2023-09-05 13:10:21
77286,PYPL,buy,633,2023-09-05 13:10:26
64087,NVDA,buy,76,2023-09-05 13:10:39
97058,AMZN,buy,176,2023-09-05 13:10:46
15866,PYPL,buy,12,2023-09-05 13:10:49
43621,MSFT,sell,662,2023-09-05 13:11:01
25661,MSFT,buy,979,2023-09-05 13:11:05
19701,AAPL,sell,109,2023-09-05 13:11:06
41828,GOOG,buy,146,2023-09-05 13:11:07
79598,AAPL,buy,557,2023-09-05 13:11:08
79474,NVDA,buy,685,2023-09-05 13:11:11
15565,MSFT,buy,192,2023-09-05 13:11:11
20464,TSLA,buy,679,2023-09-05 13:11:12
63949,NFLX,buy,934,2023-09-05 13:11:18
27345,PYPL,buy,41,2023-09-05 13:11:18
63132,GOOG,buy,356,2023-09-05 13:11:20
50152,NFLX,sell,912,2023-09-05 13:11:22
22130,FB,buy,132,2023-09-05 13:11:35
55626,AMZN,sell,296,2023-09-05 13:11:37
93950,AMZN,buy,894,2023-09-05 13:11:39
88273,AMZN,buy,204,2023-09-05 13:11:41
97785,NVDA,buy,808,2023-09-05 13:11:42
45628,AAPL,buy,193,2023-09-05 13:11:44
68466,AAPL,buy,45,2023-09-05 13:11:48
91088,PYPL,sell,290,2023-09-05 13:11:48
28192,NVDA,sell,396,2023-09-05 13:11:56
18823,NVDA,sell,297,2023-09-05 13:12:00
35570,AMZN,sell,802,2023-09-05 13:12:03
79598,FB,buy,24,2023-09-05 13:12:10
33932,AAPL,sell,183,2023-09-05 13:12:12
23266,FB,buy,839,2023-09-05 13:12:16
45742,AAPL,sell,854,2023-09-05 13:12:18
96958,PYPL,sell,176,2023-09-05 13:12:19
55428,PYPL,buy,780,2023-09-05 13:12:19
20115,NFLX,buy,840,2023-09-05 13:12:24
24308,FB,sell,594,2023-09-05 13:12:25
61892,ADBE,sell,332,2023-09-05 13:12:40
73334,AAPL,buy,990,2023-09-05 13:12:43
15792,AMZN,sell,693,2023-09-05 13:12:44
93530,ADBE,buy,548,2023-09-05 13:12:48
91088,GOOG,sell,115,2023-09-05 13:12:54
56976,FB,sell,41,2023-09-05 13:12:56
75519,AAPL,sell,214,2023-09-05 13:12:56
16756,AAPL,buy,638,2023-09-05 13:13:00
97218,ADBE,sell,90,2023-09-05 13:13:03
59861,GOOG,buy,469,2023-09-05 13:13:07
95166,GOOG,sell,155,2023-09-05 13:13:11
25661,ADBE,sell,197,2023-09-05 13:13:16
89999,AAPL,sell,819,2023-09-05 13:13:16
74416,PYPL,buy,920,2023-09-05 13:13:17
37936,FB,sell,412,2023-09-05 13:13:20
50152,AMZN,sell,825,2023-09-05 13:13:21
93530,NVDA,buy,576,2023-09-05 13:13:29
19377,PYPL,sell,910,2023-09-05 13:13:33
37226,MSFT,sell,874,2023-09-05 13:13:53
83769,TSLA,buy,501,2023-09-05 13:13:55
98023,GOOG,sell,735,2023-09-05 13:13:56
84205,AMZN,sell,515,2023-09-05 13:14:00
93453,TSLA,buy,406,2023-09-05 13:14:04
84465,FB,sell,461,2023-09-05 13:14:08
88449,NFLX,sell,116,2023-09-05 13:14:10
41282,ADBE,buy,217,2023-09-05 13:14:17
27869,AAPL,buy,76,2023-09-05 13:14:19
62794,AMZN,buy,470,2023-09-05 13:14:21
54002,GOOG,sell,80,2023-09-05 13:14:26
38891,TSLA,sell,43,2023-09-05 13:14:27
86843,PYPL,sell,182,2023-09-05 13:14:32
11861,NVDA,sell,62,2023-09-05 13:14:35
44644,AMZN,sell,507,2023-09-05 13:14:37
59886,GOOG,buy,527,2023-09-05 13:14:40
11916,GOOG,buy,359,2023-09-05 13:14:42
22396,FB,buy,434,2023-09-05 13:14:46
10036,PYPL,buy,382,2023-09-05 13:14:48
56627,GOOG,sell,710,2023-09-05 13:15:03
92679,ADBE,sell,493,2023-09-05 13:15:04
96102,TSLA,sell,142,2023-09-05 13:15:06
23294,PYPL,sell,977,2023-09-05 13:15:06
94872,TSLA,sell,826,2023-09-05 13:15:09
95166,PYPL,sell,586,2023-09-05 13:15:10
90546,NFLX,sell,908,2023-09-05 13:15:11
90855,FB,sell,170,2023-09-05 13:15:16
87639,GOOG,buy,742,2023-09-05 13:15:18
41207,NFLX,buy,853,2023-09-05 13:15:27
26903,FB,sell,161,2023-09-05 13:15:27
63499,MSFT,sell,675,2023-09-05 13:15:32
79399,PYPL,sell,136,2023-09-05 13:15:33
39943,TSLA,sell,840,2023-09-05 13:15:36
84465,TSLA,sell,441,2023-09-05 13:15:39
14288,FB,sell,509,2023-09-05 13:15:46
85548,FB,buy,950,2023-09-05 13:15:50
65148,PYPL,buy,826,2023-09-05 13:15:51
30079,TSLA,buy,627,2023-09-05 13:15:52
23867,GOOG,buy,725,2023-09-05 13:15:59
79598,NFLX,buy,442,2023-09-05 13:16:04
37936,MSFT,buy,19,2023-09-05 13:16:05
28949,GOOG,sell,30,2023-09-05 13:16:07
87400,AAPL,sell,57,2023-09-05 13:16:09
79223,ADBE,sell,845,2023-09-05 13:16:11
12411,GOOG,sell,831,2023-09-05 13:16:21
15792,TSLA,sell,720,2023-09-05 13:16:22
45082,AAPL,sell,72,2023-09-05 13:16:23
77220,AMZN,sell,362,2023-09-05 13:16:24
15866,MSFT,buy,815,2023-09-05 13:16:25
16655,TSLA,buy,246,2023-09-05 13:16:34
58357,AAPL,sell,219,2023-09-05 13:16:34
37936,PYPL,buy,148,2023-09-05 13:16:41
14034,AAPL,sell,56,2023-09-05 13:16:42
39402,ADBE,buy,767,2023-09-05 13:16:42
34209,TSLA,buy,858,2023-09-05 13:16:45
85609,NVDA,sell,819,2023-09-05 13:16:45
73855,NVDA,sell,186,2023-09-05 13:16:48
91208,TSLA,sell,79,2023-09-05 13:16:50
91088,MSFT,buy,243,2023-09-05 13:16:50
97218,AMZN,buy,248,2023-09-05 13:16:52
44602,FB,sell,624,2023-09-05 13:16:55
45925,PYPL,sell,826,2023-09-05 13:16:59
55428,TSLA,buy,238,2023-09-05 13:17:01
30079,AAPL,sell,622,2023-09-05 13:17:03
93530,GOOG,sell,64,2023-09-05 13:17:05
37247,FB,buy,131,2023-09-05 13:17:05
99604,AAPL,sell,469,2023-09-05 13:17:12
59797,AAPL,buy,398,2023-09-05 13:17:12
88092,AMZN,sell,770,2023-09-05 13:17:20
55720,MSFT,sell,527,2023-09-05 13:17:26
59797,MSFT,buy,11,2023-09-05 13:17:28
29909,TSLA,sell,795,2023-09-05 13:17:32
38017,ADBE,buy,797,2023-09-05 13:17:38
59797,NFLX,buy,494,2023-09-05 13:17:40
85609,FB,sell,433,2023-09-05 13:17:46
36937,TSLA,sell,773,2023-09-05 13:17:52
55626,MSFT,sell,317,2023-09-05 13:17:54
82061,FB,sell,908,2023-09-05 13:17:56
50152,NVDA,sell,933,2023-09-05 13:18:03
61892,TSLA,buy,858,2023-09-05 13:18:04
80610,TSLA,buy,866,2023-09-05 13:18:07
23867,TSLA,buy,320,2023-09-05 13:18:12
92692,MSFT,sell,669,2023-09-05 13:18:14
51593,GOOG,buy,571,2023-09-05 13:18:14
84416,NVDA,buy,888,2023-09-05 13:18:14
77286,ADBE,buy,441,2023-09-05 13:18:17
37936,AAPL,sell,15,2023-09-05 13:18:19
76383,TSLA,buy,353,2023-09-05 13:18:21
15565,TSLA,buy,650,2023-09-05 13:18:21
92605,AMZN,sell,471,2023-09-05 13:18:24
51688,AAPL,buy,439,2023-09-05 13:18:25
10108,NFLX,buy,704,2023-09-05 13:18:27
55873,MSFT,buy,954,2023-09-05 13:18:31
22396,NFLX,sell,34,2023-09-05 13:18:31
16124,PYPL,sell,397,2023-09-05 13:18:32
64087,ADBE,buy,911,2023-09-05 13:18:32
54540,NFLX,buy,800,2023-09-05 13:18:33
60576,TSLA,sell,465,2023-09-05 13:18:35
19517,NVDA,buy,195,2023-09-05 13:18:36
73634,NFLX,buy,961,2023-09-05 13:18:39
80610,AAPL,buy,827,2023-09-05 13:18:47
15792,PYPL,sell,28,2023-09-05 13:18:49
22429,AAPL,sell,525,2023-09-05 13:18:50
23353,PYPL,sell,540,2023-09-05 13:18:50
35102,PYPL,sell,875,2023-09-05 13:18:54
81899,ADBE,buy,687,2023-09-05 13:18:57
16231,NFLX,buy,668,2023-09-05 13:19:10
95879,NVDA,sell,282,2023-09-05 13:19:13
13081,TSLA,sell,586,2023-09-05 13:19:13
80787,PYPL,sell,871,2023-09-05 13:19:16
58046,NFLX,buy,986,2023-09-05 13:19:18
18764,PYPL,buy,448,2023-09-05 13:19:22
60576,AAPL,sell,513,2023-09-05 13:19:22
59386,AAPL,sell,396,2023-09-05 13:19:23
94041,AAPL,sell,817,2023-09-05 13:19:35
94041,AAPL,buy,857,2023-09-05 13:19:36
18089,AMZN,sell,919,2023-09-05 13:19:37
20867,ADBE,buy,353,2023-09-05 13:19:39
90624,MSFT,buy,654,2023-09-05 13:19:41
58374,MSFT,buy,30,2023-09-05 13:19:45
78778,NFLX,sell,172,2023-09-05 13:19:45
94896,AAPL,sell,893,2023-09-05 13:19:47
36448,FB,buy,445,2023-09-05 13:19:48
56627,AMZN,sell,903,2023-09-05 13:19:53
61429,FB,sell,927,2023-09-05 13:19:57
55279,ADBE,sell,368,2023-09-05 13:19:59
29241,PYPL,buy,991,2023-09-05 13:20:05
44370,TSLA,sell,830,2023-09-05 13:20:06
58374,MSFT,buy,888,2023-09-05 13:20:07
72054,MSFT,sell,544,2023-09-05 13:20:10
18764,AMZN,sell,267,2023-09-05 13:20:11
18968,AMZN,buy,829,2023-09-05 13:20:14
60801,TSLA,buy,895,2023-09-05 13:20:14
30332,NVDA,buy,769,2023-09-05 13:20:16
55279,GOOG,sell,897,2023-09-05 13:20:21
66661,MSFT,sell,162,2023-09-05 13:20:21
62769,NFLX,buy,437,2023-09-05 13:20:46
80724,GOOG,buy,267,2023-09-05 13:20:53
71507,AMZN,buy,238,2023-09-05 13:20:54
72971,MSFT,sell,758,2023-09-05 13:20:57
45628,NVDA,buy,921,2023-09-05 13:20:57
55720,TSLA,sell,416,2023-09-05 13:20:59
44370,NVDA,buy,220,2023-09-05 13:21:02
66184,AAPL,buy,786,2023-09-05 13:21:03
99604,GOOG,buy,536,2023-09-05 13:21:10
59861,PYPL,sell,167,2023-09-05 13:21:11
80712,MSFT,sell,285,2023-09-05 13:21:12
45294,AAPL,sell,296,2023-09-05 13:21:17
94041,TSLA,buy,706,2023-09-05 13:21:19
25792,GOOG,sell,554,2023-09-05 13:21:19
48905,NFLX,sell,648,2023-09-05 13:21:21
85471,FB,buy,850,2023-09-05 13:21:22
87400,MSFT,buy,378,2023-09-05 13:21:28
99604,TSLA,buy,40,2023-09-05 13:21:37
66101,AMZN,sell,59,2023-09-05 13:21:37
95879,NFLX,buy,144,2023-09-05 13:21:40
98211,ADBE,buy,870,2023-09-05 13:21:47
90546,MSFT,sell,859,2023-09-05 13:21:48
77664,FB,sell,482,2023-09-05 13:21:54
69913,NVDA,sell,388,2023-09-05 13:21:55
68466,MSFT,buy,467,2023-09-05 13:21:59
85532,GOOG,sell,136,2023-09-05 13:22:00
38175,ADBE,buy,166,2023-09-05 13:22:01
93439,GOOG,sell,362,2023-09-05 13:22:04
37608,NFLX,buy,86,2023-09-05 13:22:08
66875,PYPL,buy,33,2023-09-05 13:22:24
19191,NVDA,sell,902,2023-09-05 13:22:29
58374,FB,buy,871,2023-09-05 13:22:31
35570,AMZN,buy,639,2023-09-05 13:22:31
63860,NVDA,buy,347,2023-09-05 13:22:34
56627,NFLX,buy,357,2023-09-05 13:22:35
83624,MSFT,sell,977,2023-09-05 13:22:49
12808,NFLX,sell,146,2023-09-05 13:22:51
55931,AMZN,buy,814,2023-09-05 13:22:54
71660,GOOG,buy,57,2023-09-05 13:22:54
87530,NFLX,sell,203,2023-09-05 13:22:56
24181,FB,sell,749,2023-09-05 13:22:58
45294,ADBE,sell,512,2023-09-05 13:23:05
92679,TSLA,buy,535,2023-09-05 13:23:06
75647,ADBE,buy,453,2023-09-05 13:23:10
14869,AMZN,buy,663,2023-09-05 13:23:11
45089,MSFT,buy,104,2023-09-05 13:23:24
62794,PYPL,buy,190,2023-09-05 13:23:29
20464,ADBE,buy,134,2023-09-05 13:23:29
43114,GOOG,buy,843,2023-09-05 13:23:31
76955,NVDA,buy,614,2023-09-05 13:23:33
11861,PYPL,buy,999,2023-09-05 13:23:33
42804,GOOG,sell,471,2023-09-05 13:23:41
99393,AMZN,buy,413,2023-09-05 13:23:42
11096,MSFT,buy,135,2023-09-05 13:23:42
89674,AMZN,buy,695,2023-09-05 13:23:44
37794,ADBE,buy,133,2023-09-05 13:23:49
50152,ADBE,buy,694,2023-09-05 13:23:50
15565,FB,sell,269,2023-09-05 13:23:50
28192,GOOG,sell,144,2023-09-05 13:23:51
59049,AAPL,sell,44,2023-09-05 13:23:52
27432,PYPL,buy,481,2023-09-05 13:24:01
78466,PYPL,buy,963,2023-09-05 13:24:04
60801,NFLX,buy,677,2023-09-05 13:24:04
37794,MSFT,buy,420,2023-09-05 13:24:09
16686,AMZN,buy,53,2023-09-05 13:24:10
44924,FB,buy,324,2023-09-05 13:24:14
94041,PYPL,sell,661,2023-09-05 13:24:20
92980,MSFT,buy,311,2023-09-05 13:24:21
41282,TSLA,buy,14,2023-09-05 13:24:21
45628,ADBE,sell,417,2023-09-05 13:24:23
19517,PYPL,buy,141,2023-09-05 13:24:29
53246,AAPL,buy,733,2023-09-05 13:24:39
10925,GOOG,buy,485,2023-09-05 13:24:43
74284,AAPL,buy,173,2023-09-05 13:24:46
29996,ADBE,sell,40,2023-09-05 13:24:49
30220,AMZN,buy,665,2023-09-05 13:24:50
71507,PYPL,buy,562,2023-09-05 13:24:52
30079,GOOG,sell,486,2023-09-05 13:24:57
49082,FB,sell,972,2023-09-05 13:24:58
19701,MSFT,buy,905,2023-09-05 13:25:04
82061,AAPL,buy,789,2023-09-05 13:25:06
14545,GOOG,buy,587,2023-09-05 13:25:08
96958,NVDA,sell,222,2023-09-05 13:25:08
94896,ADBE,buy,339,2023-09-05 13:25:09
27345,FB,buy,90,2023-09-05 13:25:14
94041,GOOG,sell,190,2023-09-05 13:25:20
44602,TSLA,buy,972,2023-09-05 13:25:21
71660,GOOG,sell,812,2023-09-05 13:25:22
29996,NVDA,buy,284,2023-09-05 13:25:24
16124,GOOG,buy,527,2023-09-05 13:25:25
70248,NFLX,sell,438,2023-09-05 13:25:26
84416,AMZN,sell,609,2023-09-05 13:25:28
44644,PYPL,buy,445,2023-09-05 13:25:29
64094,TSLA,buy,549,2023-09-05 13:25:39
84756,NVDA,buy,874,2023-09-05 13:25:49
62245,NFLX,sell,625,2023-09-05 13:25:51
53246,TSLA,buy,818,2023-09-05 13:25:55
85609,ADBE,sell,971,2023-09-05 13:25:57
96897,PYPL,sell,887,2023-09-05 13:25:59
41828,MSFT,buy,86,2023-09-05 13:26:06
16756,PYPL,sell,788,2023-09-05 13:26:08
44602,PYPL,buy,744,2023-09-05 13:26:11
17624,NFLX,buy,258,2023-09-05 13:26:13
42804,GOOG,buy,573,2023-09-05 13:26:15
55931,MSFT,buy,46,2023-09-05 13:26:20
26903,FB,buy,605,2023-09-05 13:26:22
34682,NFLX,sell,444,2023-09-05 13:26:26
41282,AMZN,sell,204,2023-09-05 13:26:37
96102,PYPL,sell,794,2023-09-05 13:26:39
83769,MSFT,sell,323,2023-09-05 13:26:40
36448,MSFT,buy,395,2023-09-05 13:26:40
62382,AAPL,buy,142,2023-09-05 13:26:44
32401,ADBE,buy,400,2023-09-05 13:26:52
37794,FB,buy,155,2023-09-05 13:26:53
97058,FB,buy,688,2023-09-05 13:27:08
51593,PYPL,sell,272,2023-09-05 13:27:13
59886,AMZN,buy,551,2023-09-05 13:27:17
66184,NVDA,buy,849,2023-09-05 13:27:19
91208,MSFT,buy,222,2023-09-05 13:27:21
55626,NFLX,sell,773,2023-09-05 13:27:22
98023,NVDA,sell,603,2023-09-05 13:27:23
33932,GOOG,buy,179,2023-09-05 13:27:28
62037,FB,sell,726,2023-09-05 13:27:39
93633,FB,sell,877,2023-09-05 13:27:48
95879,TSLA,sell,705,2023-09-05 13:27:48
55428,ADBE,buy,969,2023-09-05 13:27:50
30853,NFLX,sell,97,2023-09-05 13:27:52
62382,FB,sell,222,2023-09-05 13:27:53
39464,AMZN,sell,534,2023-09-05 13:27:57
25661,GOOG,sell,302,2023-09-05 13:28:02
45742,ADBE,sell,838,2023-09-05 13:28:13
42804,FB,buy,417,2023-09-05 13:28:16
85566,NFLX,sell,68,2023-09-05 13:28:16
56976,TSLA,sell,761,2023-09-05 13:28:17
30079,NVDA,sell,499,2023-09-05 13:28:19
54629,AAPL,buy,377,2023-09-05 13:28:31
72749,NFLX,buy,701,2023-09-05 13:28:33
56627,AMZN,buy,864,2023-09-05 13:28:34
99989,ADBE,sell,199,2023-09-05 13:28:48
35428,FB,buy,752,2023-09-05 13:28:50
16655,AAPL,sell,224,2023-09-05 13:28:50
17856,AAPL,buy,707,2023-09-05 13:28:50
33762,NVDA,buy,366,2023-09-05 13:28:53
86862,ADBE,buy,659,2023-09-05 13:28:55
85734,NVDA,sell,202,2023-09-05 13:28:56
44645,NVDA,sell,668,2023-09-05 13:28:58
70934,NVDA,sell,979,2023-09-05 13:28:58
41721,MSFT,buy,147,2023-09-05 13:28:59
58374,AMZN,buy,300,2023-09-05 13:29:01
10925,MSFT,buy,44,2023-09-05 13:29:10
81350,PYPL,buy,270,2023-09-05 13:29:13
56976,PYPL,sell,557,2023-09-05 13:29:18
20249,NVDA,buy,50,2023-09-05 13:29:19
35993,NVDA,buy,121,2023-09-05 13:29:20
12808,PYPL,sell,379,2023-09-05 13:29:20
80712,MSFT,buy,940,2023-09-05 13:29:21
87400,NVDA,buy,561,2023-09-05 13:29:23
90209,AAPL,sell,575,2023-09-05 13:29:33
89507,GOOG,buy,477,2023-09-05 13:29:35
86862,AMZN,sell,264,2023-09-05 13:29:35
10925,FB,buy,995,2023-09-05 13:29:38
62382,TSLA,buy,132,2023-09-05 13:29:38
60801,AAPL,sell,279,2023-09-05 13:29:40
71801,NFLX,buy,481,2023-09-05 13:29:40
68481,AMZN,sell,919,2023-09-05 13:29:41
36499,FB,sell,284,2023-09-05 13:29:42
71369,NFLX,buy,556,2023-09-05 13:29:46
34409,TSLA,sell,364,2023-09-05 13:29:50
18102,MSFT,sell,229,2023-09-05 13:29:51
85456,MSFT,buy,209,2023-09-05 13:29:54
79579,MSFT,buy,74,2023-09-05 13:29:55
81825,FB,buy,690,2023-09-05 13:30:01
23294,ADBE,buy,800,2023-09-05 13:30:02
36937,PYPL,sell,329,2023-09-05 13:30:06
80724,ADBE,buy,878,2023-09-05 13:30:07
86843,PYPL,sell,564,2023-09-05 13:30:08
43236,AAPL,buy,562,2023-09-05 13:30:09
43114,MSFT,sell,65,2023-09-05 13:30:11
85427,PYPL,sell,93,2023-09-05 13:30:24
29241,AAPL,sell,595,2023-09-05 13:30:26
64944,NVDA,sell,187,2023-09-05 13:30:29
50152,AAPL,buy,800,2023-09-05 13:30:34
11916,NVDA,sell,825,2023-09-05 13:30:36
87639,NFLX,sell,899,2023-09-05 13:30:38
72332,AAPL,sell,337,2023-09-05 13:30:44
58357,MSFT,buy,636,2023-09-05 13:30:44
22429,NVDA,sell,448,2023-09-05 13:30:47
72054,NVDA,sell,876,2023-09-05 13:30:49
33570,NFLX,buy,834,2023-09-05 13:30:59
89528,AAPL,sell,549,2023-09-05 13:30:59
75133,NVDA,buy,121,2023-09-05 13:31:01
92692,TSLA,buy,127,2023-09-05 13:31:06
90488,MSFT,buy,923,2023-09-05 13:31:07
82860,FB,sell,598,2023-09-05 13:31:08
76383,NFLX,sell,650,2023-09-05 13:31:09
17145,AMZN,buy,745,2023-09-05 13:31:12
59886,TSLA,buy,558,2023-09-05 13:31:15
62245,AAPL,sell,290,2023-09-05 13:31:18
55626,FB,sell,286,2023-09-05 13:31:21
72117,MSFT,buy,664,2023-09-05 13:31:23
76383,GOOG,buy,759,2023-09-05 13:31:28
47789,MSFT,sell,531,2023-09-05 13:31:30
98428,AMZN,buy,330,2023-09-05 13:31:31
93950,NVDA,buy,86,2023-09-05 13:31:39
64087,PYPL,buy,697,2023-09-05 13:31:42
25792,NFLX,buy,69,2023-09-05 13:31:43
74671,FB,sell,35,2023-09-05 13:31:47
14399,GOOG,buy,384,2023-09-05 13:31:47
78652,MSFT,buy,456,2023-09-05 13:31:50
67502,MSFT,sell,823,2023-09-05 13:31:54
38175,NVDA,sell,660,2023-09-05 13:31:55
90488,NVDA,buy,462,2023-09-05 13:31:59
71649,ADBE,sell,871,2023-09-05 13:32:02
72332,TSLA,buy,880,2023-09-05 13:32:05
27803,AAPL,buy,91,2023-09-05 13:32:17
55428,MSFT,buy,247,2023-09-05 13:32:24
90209,NFLX,sell,182,2023-09-05 13:32:28
23294,NFLX,sell,966,2023-09-05 13:32:29
79474,MSFT,buy,118,2023-09-05 13:32:38
56976,PYPL,sell,706,2023-09-05 13:32:39
33570,AMZN,buy,203,2023-09-05 13:32:39
60880,ADBE,sell,850,2023-09-05 13:32:45
41570,NFLX,buy,131,2023-09-05 13:32:47
87530,FB,sell,127,2023-09-05 13:32:47
75519,FB,sell,668,2023-09-05 13:32:48
54929,ADBE,buy,200,2023-09-05 13:32:54
52357,AMZN,sell,597,2023-09-05 13:32:56
10778,MSFT,sell,602,2023-09-05 13:33:06
51876,FB,sell,840,2023-09-05 13:33:19
75076,TSLA,sell,334,2023-09-05 13:33:20
45742,ADBE,buy,523,2023-09-05 13:33:22
81350,AMZN,sell,196,2023-09-05 13:33:23
32401,AMZN,sell,376,2023-09-05 13:33:27
75178,PYPL,sell,595,2023-09-05 13:33:28
77445,TSLA,buy,673,2023-09-05 13:33:40
14910,AAPL,buy,782,2023-09-05 13:33:47
28949,PYPL,buy,543,2023-09-05 13:33:50
56208,NVDA,buy,539,2023-09-05 13:33:55
69931,NFLX,sell,640,2023-09-05 13:33:55
63860,MSFT,sell,251,2023-09-05 13:34:01
10798,NVDA,buy,873,2023-09-05 13:34:05
49966,NFLX,sell,155,2023-09-05 13:34:07
49966,AAPL,buy,130,2023-09-05 13:34:08
82229,AAPL,sell,759,2023-09-05 13:34:09
95166,GOOG,buy,717,2023-09-05 13:34:09
84756,TSLA,buy,939,2023-09-05 13:34:16
16119,AMZN,sell,965,2023-09-05 13:34:17
72749,PYPL,sell,259,2023-09-05 13:34:21
53770,GOOG,sell,975,2023-09-05 13:34:23
17856,NVDA,buy,718,2023-09-05 13:34:23
93453,NFLX,sell,851,2023-09-05 13:34:24
97058,AAPL,sell,33,2023-09-05 13:34:25
28035,MSFT,sell,965,2023-09-05 13:34:28
45089,ADBE,sell,940,2023-09-05 13:34:30
37247,GOOG,sell,288,2023-09-05 13:34:38
35993,GOOG,buy,269,2023-09-05 13:34:44
71660,ADBE,sell,691,2023-09-05 13:34:54
82229,PYPL,sell,146,2023-09-05 13:35:03
25123,MSFT,sell,883,2023-09-05 13:35:08
55720,FB,buy,738,2023-09-05 13:35:11
85473,FB,buy,638,2023-09-05 13:35:11
59861,GOOG,buy,100,2023-09-05 13:35:13
22429,TSLA,buy,881,2023-09-05 13:35:16
74416,AMZN,sell,828,2023-09-05 13:35:17
54277,NFLX,sell,769,2023-09-05 13:35:22
39464,NVDA,sell,13,2023-09-05 13:35:32
87639,NFLX,sell,470,2023-09-05 13:35:35
53770,AMZN,buy,993,2023-09-05 13:35:38
85807,AMZN,sell,900,2023-09-05 13:35:38
75540,GOOG,sell,131,2023-09-05 13:35:42
44011,NFLX,sell,690,2023-09-05 13:35:47
87639,AMZN,buy,763,2023-09-05 13:35:47
16119,TSLA,sell,7,2023-09-05 13:36:07
90624,ADBE,buy,933,2023-09-05 13:36:11
47661,PYPL,buy,346,2023-09-05 13:36:11
99393,ADBE,sell,825,2023-09-05 13:36:14
75123,FB,sell,404,2023-09-05 13:36:21
35570,TSLA,buy,586,2023-09-05 13:36:26
90624,AAPL,sell,515,2023-09-05 13:36:26
30079,MSFT,sell,664,2023-09-05 13:36:26
90742,AAPL,buy,131,2023-09-05 13:36:27
76287,MSFT,sell,175,2023-09-05 13:36:27
27869,AMZN,sell,686,2023-09-05 13:36:31
76192,AAPL,buy,51,2023-09-05 13:36:36
87639,PYPL,buy,146,2023-09-05 13:36:43
82860,TSLA,buy,891,2023-09-05 13:36:43
73634,FB,sell,606,2023-09-05 13:36:51
56976,FB,sell,93,2023-09-05 13:36:53
30220,NFLX,buy,4,2023-09-05 13:36:59
44370,ADBE,sell,222,2023-09-05 13:37:01
61892,ADBE,buy,910,2023-09-05 13:37:02
96958,PYPL,buy,176,2023-09-05 13:37:05
25792,NVDA,sell,71,2023-09-05 13:37:08
85807,TSLA,buy,108,2023-09-05 13:37:10
84060,AMZN,sell,799,2023-09-05 13:37:16
18968,NVDA,sell,612,2023-09-05 13:37:16
23294,GOOG,buy,541,2023-09-05 13:37:20
52127,ADBE,buy,769,2023-09-05 13:37:25
33762,FB,buy,687,2023-09-05 13:37:25
